"Area","MTU","Biomass - Actual Aggregated [MW]","Energy storage - Actual Aggregated [MW]","Fossil Brown coal/Lignite - Actual Aggregated [MW]","Fossil Coal-derived gas - Actual Aggregated [MW]","Fossil Gas - Actual Aggregated [MW]","Fossil Hard coal - Actual Aggregated [MW]","Fossil Oil - Actual Aggregated [MW]","Fossil Oil shale - Actual Aggregated [MW]","Fossil Peat - Actual Aggregated [MW]","Geothermal - Actual Aggregated [MW]","Hydro Pumped Storage - Actual Aggregated [MW]","Hydro Pumped Storage - Actual Consumption [MW]","Hydro Run-of-river and poundage - Actual Aggregated [MW]","Hydro Water Reservoir - Actual Aggregated [MW]","Marine - Actual Aggregated [MW]","Nuclear - Actual Aggregated [MW]","Other - Actual Aggregated [MW]","Other renewable - Actual Aggregated [MW]","Solar - Actual Aggregated [MW]","Waste - Actual Aggregated [MW]","Wind Offshore - Actual Aggregated [MW]","Wind Onshore - Actual Aggregated [MW]"
"BZN|SE3","24.11.2024 18:00 - 24.11.2024 19:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","863","n/e","5492","327","n/e","0","n/e","n/e","3204"
"BZN|SE3","24.11.2024 19:00 - 24.11.2024 20:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","847","n/e","5491","327","n/e","0","n/e","n/e","3124"
"BZN|SE3","24.11.2024 20:00 - 24.11.2024 21:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","845","n/e","5492","323","n/e","0","n/e","n/e","3153"
"BZN|SE3","24.11.2024 21:00 - 24.11.2024 22:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","766","n/e","5494","321","n/e","0","n/e","n/e","3195"
"BZN|SE3","24.11.2024 22:00 - 24.11.2024 23:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","731","n/e","5487","324","n/e","0","n/e","n/e","3228"
"BZN|SE3","24.11.2024 23:00 - 25.11.2024 00:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","719","n/e","5485","324","n/e","0","n/e","n/e","3224"
"BZN|SE3","25.11.2024 00:00 - 25.11.2024 01:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","644","n/e","5486","261","n/e","0","n/e","n/e","3011"
"BZN|SE3","25.11.2024 01:00 - 25.11.2024 02:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","615","n/e","5486","260","n/e","0","n/e","n/e","3050"
"BZN|SE3","25.11.2024 02:00 - 25.11.2024 03:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","607","n/e","5486","261","n/e","0","n/e","n/e","3057"
"BZN|SE3","25.11.2024 03:00 - 25.11.2024 04:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","613","n/e","5487","262","n/e","0","n/e","n/e","3071"
"BZN|SE3","25.11.2024 04:00 - 25.11.2024 05:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","605","n/e","5488","263","n/e","0","n/e","n/e","3067"
"BZN|SE3","25.11.2024 05:00 - 25.11.2024 06:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","605","n/e","5488","318","n/e","0","n/e","n/e","3058"
"BZN|SE3","25.11.2024 06:00 - 25.11.2024 07:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","732","n/e","5486","394","n/e","0","n/e","n/e","3235"
"BZN|SE3","25.11.2024 07:00 - 25.11.2024 08:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","883","n/e","5606","430","n/e","0","n/e","n/e","3274"
"BZN|SE3","25.11.2024 08:00 - 25.11.2024 09:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","950","n/e","5695","464","n/e","0","n/e","n/e","3204"
"BZN|SE3","25.11.2024 09:00 - 25.11.2024 10:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","929","n/e","5697","423","n/e","3","n/e","n/e","3127"
"BZN|SE3","25.11.2024 10:00 - 25.11.2024 11:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","929","n/e","5698","458","n/e","11","n/e","n/e","3092"
"BZN|SE3","25.11.2024 11:00 - 25.11.2024 12:00 (CET/CEST)","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","929","n/e","5710","459","n/e","11","n/e","n/e","3041"
"BZN|SE3","25.11.2024 12:00 - 25.11.2024 13:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","920","n/e","5748","405","n/e","11","n/e","n/e","2968"
"BZN|SE3","25.11.2024 13:00 - 25.11.2024 14:00 (CET/CEST)","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","937","n/e","5749","401","n/e","5","n/e","n/e","2932"
"BZN|SE3","25.11.2024 14:00 - 25.11.2024 15:00 (CET/CEST)","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","945","n/e","5749","415","n/e","1","n/e","n/e","2893"
"BZN|SE3","25.11.2024 15:00 - 25.11.2024 16:00 (CET/CEST)","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","898","n/e","5750","424","n/e","1","n/e","n/e","2818"
"BZN|SE3","25.11.2024 16:00 - 25.11.2024 17:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","905","n/e","5750","434","n/e","0","n/e","n/e","2751"
"BZN|SE3","25.11.2024 17:00 - 25.11.2024 18:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","925","n/e","5749","430","n/e","0","n/e","n/e","2728"
"BZN|SE3","25.11.2024 18:00 - 25.11.2024 19:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","920","n/e","5749","435","n/e","0","n/e","n/e","2672"
"BZN|SE3","25.11.2024 19:00 - 25.11.2024 20:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","918","n/e","5749","433","n/e","0","n/e","n/e","2651"
"BZN|SE3","25.11.2024 20:00 - 25.11.2024 21:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","895","n/e","5749","403","n/e","0","n/e","n/e","2707"
"BZN|SE3","25.11.2024 21:00 - 25.11.2024 22:00 (CET/CEST)","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","734","n/e","5757","341","n/e","0","n/e","n/e","2692"
"BZN|SE3","25.11.2024 22:00 - 25.11.2024 23:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","690","n/e","5764","319","n/e","0","n/e","n/e","2732"
"BZN|SE3","25.11.2024 23:00 - 26.11.2024 00:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","677","n/e","5764","318","n/e","0","n/e","n/e","2752"
"BZN|SE3","26.11.2024 00:00 - 26.11.2024 01:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","601","n/e","5766","311","n/e","0","n/e","n/e","2602"
"BZN|SE3","26.11.2024 01:00 - 26.11.2024 02:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","565","n/e","5765","308","n/e","0","n/e","n/e","2690"
"BZN|SE3","26.11.2024 02:00 - 26.11.2024 03:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","581","n/e","5764","311","n/e","0","n/e","n/e","2719"
"BZN|SE3","26.11.2024 03:00 - 26.11.2024 04:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","582","n/e","5767","308","n/e","0","n/e","n/e","2717"
"BZN|SE3","26.11.2024 04:00 - 26.11.2024 05:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","588","n/e","5766","316","n/e","0","n/e","n/e","2752"
"BZN|SE3","26.11.2024 05:00 - 26.11.2024 06:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","597","n/e","5767","392","n/e","0","n/e","n/e","2987"
"BZN|SE3","26.11.2024 06:00 - 26.11.2024 07:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","749","n/e","5770","484","n/e","0","n/e","n/e","3093"
"BZN|SE3","26.11.2024 07:00 - 26.11.2024 08:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","849","n/e","5768","544","n/e","0","n/e","n/e","3118"
"BZN|SE3","26.11.2024 08:00 - 26.11.2024 09:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","839","n/e","5767","553","n/e","1","n/e","n/e","3096"
"BZN|SE3","26.11.2024 09:00 - 26.11.2024 10:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","845","n/e","5770","572","n/e","16","n/e","n/e","3084"
"BZN|SE3","26.11.2024 10:00 - 26.11.2024 11:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","852","n/e","5770","550","n/e","40","n/e","n/e","3057"
"BZN|SE3","26.11.2024 11:00 - 26.11.2024 12:00 (CET/CEST)","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","872","n/e","5768","558","n/e","50","n/e","n/e","2986"
"BZN|SE3","26.11.2024 12:00 - 26.11.2024 13:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","938","n/e","5767","560","n/e","44","n/e","n/e","2916"
"BZN|SE3","26.11.2024 13:00 - 26.11.2024 14:00 (CET/CEST)","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","882","n/e","5767","575","n/e","25","n/e","n/e","2814"
"BZN|SE3","26.11.2024 14:00 - 26.11.2024 15:00 (CET/CEST)","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","897","n/e","5767","578","n/e","6","n/e","n/e","2741"
"BZN|SE3","26.11.2024 15:00 - 26.11.2024 16:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","924","n/e","5766","582","n/e","1","n/e","n/e","2704"
"BZN|SE3","26.11.2024 16:00 - 26.11.2024 17:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1003","n/e","5765","630","n/e","0","n/e","n/e","2684"
"BZN|SE3","26.11.2024 17:00 - 26.11.2024 18:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1034","n/e","5766","645","n/e","0","n/e","n/e","2551"
"BZN|SE3","26.11.2024 18:00 - 26.11.2024 19:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1063","n/e","5761","624","n/e","0","n/e","n/e","2378"
"BZN|SE3","26.11.2024 19:00 - 26.11.2024 20:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1134","n/e","5766","621","n/e","0","n/e","n/e","2243"
"BZN|SE3","26.11.2024 20:00 - 26.11.2024 21:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1143","n/e","5767","616","n/e","0","n/e","n/e","2127"
"BZN|SE3","26.11.2024 21:00 - 26.11.2024 22:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1109","n/e","5767","595","n/e","0","n/e","n/e","1968"
"BZN|SE3","26.11.2024 22:00 - 26.11.2024 23:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1058","n/e","5767","592","n/e","0","n/e","n/e","1804"
"BZN|SE3","26.11.2024 23:00 - 27.11.2024 00:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","992","n/e","5767","567","n/e","0","n/e","n/e","1640"
"BZN|SE3","27.11.2024 00:00 - 27.11.2024 01:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","831","n/e","5764","528","n/e","0","n/e","n/e","1537"
"BZN|SE3","27.11.2024 01:00 - 27.11.2024 02:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","828","n/e","5765","513","n/e","0","n/e","n/e","1469"
"BZN|SE3","27.11.2024 02:00 - 27.11.2024 03:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","837","n/e","5768","526","n/e","0","n/e","n/e","1382"
"BZN|SE3","27.11.2024 03:00 - 27.11.2024 04:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","851","n/e","5766","539","n/e","0","n/e","n/e","1357"
"BZN|SE3","27.11.2024 04:00 - 27.11.2024 05:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","887","n/e","5766","558","n/e","0","n/e","n/e","1343"
"BZN|SE3","27.11.2024 05:00 - 27.11.2024 06:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1014","n/e","5765","600","n/e","0","n/e","n/e","1289"
"BZN|SE3","27.11.2024 06:00 - 27.11.2024 07:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1315","n/e","5764","678","n/e","0","n/e","n/e","1214"
"BZN|SE3","27.11.2024 07:00 - 27.11.2024 08:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1564","n/e","5763","740","n/e","0","n/e","n/e","1123"
"BZN|SE3","27.11.2024 08:00 - 27.11.2024 09:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1610","n/e","5574","783","n/e","1","n/e","n/e","1019"
"BZN|SE3","27.11.2024 09:00 - 27.11.2024 10:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1627","n/e","5438","829","n/e","3","n/e","n/e","935"
"BZN|SE3","27.11.2024 10:00 - 27.11.2024 11:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1604","n/e","5366","910","n/e","9","n/e","n/e","843"
"BZN|SE3","27.11.2024 11:00 - 27.11.2024 12:00 (CET/CEST)","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1607","n/e","5370","927","n/e","14","n/e","n/e","725"
"BZN|SE3","27.11.2024 12:00 - 27.11.2024 13:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1592","n/e","5370","928","n/e","16","n/e","n/e","635"
"BZN|SE3","27.11.2024 13:00 - 27.11.2024 14:00 (CET/CEST)","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1592","n/e","5375","925","n/e","9","n/e","n/e","594"
"BZN|SE3","27.11.2024 14:00 - 27.11.2024 15:00 (CET/CEST)","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1586","n/e","5377","912","n/e","3","n/e","n/e","552"
"BZN|SE3","27.11.2024 15:00 - 27.11.2024 16:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1583","n/e","5375","791","n/e","1","n/e","n/e","535"
"BZN|SE3","27.11.2024 16:00 - 27.11.2024 17:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1600","n/e","5376","762","n/e","0","n/e","n/e","521"
"BZN|SE3","27.11.2024 17:00 - 27.11.2024 18:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1608","n/e","5378","765","n/e","0","n/e","n/e","491"
"BZN|SE3","27.11.2024 18:00 - 27.11.2024 19:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1589","n/e","5379","775","n/e","0","n/e","n/e","479"
"BZN|SE3","27.11.2024 19:00 - 27.11.2024 20:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1552","n/e","5381","785","n/e","0","n/e","n/e","479"
"BZN|SE3","27.11.2024 20:00 - 27.11.2024 21:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1501","n/e","5390","811","n/e","0","n/e","n/e","517"
"BZN|SE3","27.11.2024 21:00 - 27.11.2024 22:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1402","n/e","5407","804","n/e","0","n/e","n/e","522"
"BZN|SE3","27.11.2024 22:00 - 27.11.2024 23:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1062","n/e","5420","791","n/e","0","n/e","n/e","578"
"BZN|SE3","27.11.2024 23:00 - 28.11.2024 00:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","978","n/e","5445","720","n/e","0","n/e","n/e","625"
"BZN|SE3","28.11.2024 00:00 - 28.11.2024 01:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","972","n/e","5463","729","n/e","0","n/e","n/e","746"
"BZN|SE3","28.11.2024 01:00 - 28.11.2024 02:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","967","n/e","5483","734","n/e","0","n/e","n/e","831"
"BZN|SE3","28.11.2024 02:00 - 28.11.2024 03:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","911","n/e","5494","714","n/e","0","n/e","n/e","921"
"BZN|SE3","28.11.2024 03:00 - 28.11.2024 04:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","893","n/e","5503","711","n/e","0","n/e","n/e","1009"
"BZN|SE3","28.11.2024 04:00 - 28.11.2024 05:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","918","n/e","5511","733","n/e","0","n/e","n/e","1093"
"BZN|SE3","28.11.2024 05:00 - 28.11.2024 06:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1064","n/e","5523","750","n/e","0","n/e","n/e","1121"
"BZN|SE3","28.11.2024 06:00 - 28.11.2024 07:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1275","n/e","5534","793","n/e","0","n/e","n/e","1116"
"BZN|SE3","28.11.2024 07:00 - 28.11.2024 08:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1517","n/e","5537","830","n/e","0","n/e","n/e","1090"
"BZN|SE3","28.11.2024 08:00 - 28.11.2024 09:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1568","n/e","5540","870","n/e","0","n/e","n/e","1077"
"BZN|SE3","28.11.2024 09:00 - 28.11.2024 10:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1571","n/e","5543","938","n/e","6","n/e","n/e","1019"
"BZN|SE3","28.11.2024 10:00 - 28.11.2024 11:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1578","n/e","5555","978","n/e","25","n/e","n/e","935"
"BZN|SE3","28.11.2024 11:00 - 28.11.2024 12:00 (CET/CEST)","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1619","n/e","5553","1030","n/e","39","n/e","n/e","839"
"BZN|SE3","28.11.2024 12:00 - 28.11.2024 13:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1604","n/e","5553","1034","n/e","38","n/e","n/e","740"
"BZN|SE3","28.11.2024 13:00 - 28.11.2024 14:00 (CET/CEST)","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1593","n/e","5556","1061","n/e","24","n/e","n/e","657"
"BZN|SE3","28.11.2024 14:00 - 28.11.2024 15:00 (CET/CEST)","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1608","n/e","5557","1022","n/e","5","n/e","n/e","614"
"BZN|SE3","28.11.2024 15:00 - 28.11.2024 16:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1649","n/e","5560","820","n/e","1","n/e","n/e","657"
"BZN|SE3","28.11.2024 16:00 - 28.11.2024 17:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1688","n/e","5561","793","n/e","0","n/e","n/e","640"
"BZN|SE3","28.11.2024 17:00 - 28.11.2024 18:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1726","n/e","5560","804","n/e","0","n/e","n/e","542"
"BZN|SE3","28.11.2024 18:00 - 28.11.2024 19:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1728","n/e","5569","818","n/e","0","n/e","n/e","446"
"BZN|SE3","28.11.2024 19:00 - 28.11.2024 20:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1700","n/e","5568","795","n/e","0","n/e","n/e","409"
"BZN|SE3","28.11.2024 20:00 - 28.11.2024 21:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1695","n/e","5578","791","n/e","0","n/e","n/e","346"
"BZN|SE3","28.11.2024 21:00 - 28.11.2024 22:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1615","n/e","5578","797","n/e","0","n/e","n/e","298"
"BZN|SE3","28.11.2024 22:00 - 28.11.2024 23:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1559","n/e","5588","797","n/e","0","n/e","n/e","266"
"BZN|SE3","28.11.2024 23:00 - 29.11.2024 00:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1426","n/e","5583","708","n/e","0","n/e","n/e","287"
"BZN|SE3","29.11.2024 00:00 - 29.11.2024 01:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1416","n/e","5593","675","n/e","0","n/e","n/e","258"
"BZN|SE3","29.11.2024 01:00 - 29.11.2024 02:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1423","n/e","5596","668","n/e","0","n/e","n/e","323"
"BZN|SE3","29.11.2024 02:00 - 29.11.2024 03:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1419","n/e","5608","653","n/e","0","n/e","n/e","413"
"BZN|SE3","29.11.2024 03:00 - 29.11.2024 04:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1420","n/e","5608","654","n/e","0","n/e","n/e","546"
"BZN|SE3","29.11.2024 04:00 - 29.11.2024 05:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1428","n/e","5618","652","n/e","0","n/e","n/e","750"
"BZN|SE3","29.11.2024 05:00 - 29.11.2024 06:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1540","n/e","5620","719","n/e","0","n/e","n/e","980"
"BZN|SE3","29.11.2024 06:00 - 29.11.2024 07:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1710","n/e","5629","793","n/e","0","n/e","n/e","1261"
"BZN|SE3","29.11.2024 07:00 - 29.11.2024 08:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1765","n/e","5628","799","n/e","1","n/e","n/e","1455"
"BZN|SE3","29.11.2024 08:00 - 29.11.2024 09:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1763","n/e","5631","855","n/e","2","n/e","n/e","1649"
